id,y_true,svm_pred,nb_pred,dt_pred,softmax_pred
5601,1,1,1,1,1
5602,1,1,1,1,1
5603,0,0,0,0,0
5604,0,0,0,0,0
5605,1,1,1,1,1
5606,0,0,0,0,0
5607,0,0,1,0,1
5608,1,1,1,1,1
5609,1,1,1,1,0
5610,0,0,0,0,0
5611,0,0,0,0,0
5612,0,0,0,0,0
5613,0,0,0,0,0
5614,0,0,0,0,0
5615,1,1,0,1,1
5616,0,1,1,1,1
5617,0,1,1,1,0
5618,0,0,0,0,0
5619,0,0,0,0,0
5620,1,1,0,1,0
5621,1,1,1,1,1
5622,0,0,0,0,0
5623,0,0,0,1,1
5624,0,0,0,0,0
5625,0,0,0,1,1
5626,0,0,0,1,0
5627,0,1,1,1,1
5628,0,0,0,0,0
5629,0,0,0,0,0
5630,0,0,0,0,0
5631,0,0,0,0,0
5632,0,0,1,0,1
5633,1,1,0,1,0
5634,1,1,1,1,1
5635,1,1,0,0,0
5636,0,0,0,0,0
5637,1,1,1,1,1
5638,0,0,0,1,1
5639,0,0,1,0,0
5640,1,1,1,1,1
5641,1,0,0,0,0
5642,1,1,1,1,1
5643,1,1,0,1,0
5644,0,1,0,1,0
5645,1,1,1,1,1
5646,1,1,1,1,1
5647,0,0,0,1,0
5648,0,0,0,0,0
5649,1,1,1,1,1
5650,1,1,1,1,1
5651,1,1,0,0,0
5652,1,1,1,1,1
5653,1,1,0,1,0
5654,0,1,0,1,0
5655,0,0,0,0,0
5656,1,1,1,1,1
5657,0,0,0,0,0
5658,1,1,1,0,0
5659,1,1,0,1,1
5660,0,0,0,0,0
5661,0,1,1,1,1
5662,1,1,1,1,1
5663,0,0,0,0,0
5664,0,1,0,1,1
5665,0,0,0,0,0
5666,1,1,0,0,0
5667,1,1,1,1,1
5668,1,1,1,1,1
5669,0,0,0,0,0
5670,1,0,0,0,0
5671,0,0,1,0,0
5672,0,0,0,1,1
5673,1,1,1,1,1
5674,0,0,0,0,0
5675,0,0,0,0,0
5676,0,0,0,0,0
5677,1,1,1,1,1
5678,0,1,1,1,1
5679,1,1,1,1,1
5680,0,1,1,1,1
5681,1,1,1,1,1
5682,1,1,1,1,1
5683,1,1,1,1,1
5684,0,0,0,0,0
5685,1,1,1,1,0
5686,1,1,1,1,1
5687,0,0,0,0,0
5688,0,1,1,1,1
5689,0,0,0,0,0
5690,1,1,1,1,1
5691,0,0,0,0,0
5692,0,1,0,1,1
5693,1,1,1,1,1
5694,0,0,0,0,0
5695,0,0,1,1,1
5696,0,0,0,0,0
5697,0,1,0,1,1
5698,0,0,0,0,0
5699,0,1,1,1,1
5700,1,1,1,1,1
5701,0,0,0,0,0
5702,0,0,0,0,0
5703,1,1,1,1,1
5704,0,1,1,1,1
5705,1,1,1,1,1
5706,1,1,0,1,1
5707,0,0,0,0,0
5708,0,0,0,0,0
5709,0,0,0,0,0
5710,1,1,1,1,1
5711,1,1,0,1,0
5712,1,0,0,0,0
5713,0,0,0,0,0
5714,1,1,0,1,1
5715,1,1,1,1,1
5716,0,0,0,1,0
5717,1,1,1,1,1
5718,1,1,1,1,1
5719,0,1,0,1,1
5720,0,0,0,0,0
5721,1,1,1,1,1
5722,1,1,1,1,1
5723,0,0,0,0,0
5724,0,1,1,1,1
5725,1,1,1,1,1
5726,0,0,0,1,0
5727,0,0,0,0,0
5728,1,1,0,0,0
5729,1,1,1,1,1
5730,0,0,0,0,0
5731,0,0,0,0,0
5732,0,0,0,0,0
5733,0,0,0,0,0
5734,0,0,1,0,1
5735,0,0,1,1,1
5736,1,1,1,1,1
5737,0,1,1,1,1
5738,0,0,1,0,0
5739,0,0,0,0,0
5740,1,1,1,1,1
5741,1,0,0,1,0
5742,1,1,0,1,1
5743,0,1,1,1,1
5744,1,1,1,1,1
5745,0,0,0,0,0
5746,0,0,0,0,0
5747,0,0,0,1,0
5748,1,1,1,0,1
5749,1,1,0,1,1
5750,1,0,0,0,0
5751,1,0,0,0,0
5752,0,0,0,0,0
5753,0,0,0,0,0
5754,0,0,0,0,0
5755,1,1,0,1,1
5756,1,0,0,1,0
5757,1,1,1,1,1
5758,0,0,0,1,1
5759,1,1,0,0,0
5760,0,0,0,0,0
5761,0,0,1,1,1
5762,0,0,0,0,0
5763,0,0,0,0,0
5764,0,0,0,0,0
5765,1,1,0,0,0
5766,1,1,1,1,1
5767,1,1,1,0,0
5768,1,1,1,1,1
5769,0,0,0,1,1
5770,1,1,0,1,1
5771,1,1,1,1,1
5772,0,0,0,0,0
5773,0,0,0,0,0
5774,1,1,0,1,0
5775,1,1,0,1,0
5776,0,0,0,0,0
5777,1,1,0,1,1
5778,1,1,0,1,1
5779,0,0,0,1,0
5780,1,1,1,1,0
5781,0,1,0,1,1
5782,0,0,0,0,0
5783,1,1,1,1,1
5784,1,1,1,1,1
5785,0,0,0,0,0
5786,0,0,0,0,0
5787,0,0,1,0,0
5788,0,1,0,1,0
5789,0,0,0,0,0
5790,0,0,0,0,0
5791,0,1,0,1,1
5792,1,1,1,1,1
5793,1,0,0,1,0
5794,0,0,1,1,1
5795,0,0,0,0,0
5796,0,0,0,0,0
5797,0,0,0,0,0
5798,0,1,1,1,1
5799,0,0,1,1,1
5800,0,1,1,1,1
5801,1,1,1,1,1
5802,0,0,0,0,0
5803,0,1,1,1,1
5804,1,1,1,1,1
5805,1,1,1,1,1
5806,0,0,0,0,0
5807,1,1,1,1,1
5808,0,0,0,0,0
5809,1,1,1,1,1
5810,1,1,0,1,1
5811,0,0,0,1,1
5812,1,1,0,1,1
5813,1,1,1,1,1
5814,0,0,0,0,0
5815,1,1,1,0,0
5816,0,0,0,0,0
5817,0,0,0,0,0
5818,1,1,0,1,1
5819,0,0,1,1,1
5820,1,1,1,1,1
5821,0,1,1,1,1
5822,0,1,1,0,1
5823,0,0,0,0,0
5824,1,0,0,0,0
5825,1,1,0,1,0
5826,0,0,0,1,0
5827,1,1,0,1,1
5828,1,1,0,1,1
5829,0,0,1,1,1
5830,1,1,1,1,1
5831,1,1,1,1,1
5832,0,0,0,0,0
5833,1,1,1,1,1
5834,0,1,1,0,1
5835,1,1,1,1,1
5836,0,0,0,0,0
5837,1,1,1,1,1
5838,1,1,1,1,1
5839,1,1,0,0,0
5840,0,0,0,0,0
5841,1,1,1,1,1
5842,1,1,1,1,1
5843,0,0,1,1,1
5844,1,1,1,1,1
5845,0,0,0,0,0
5846,0,0,0,0,0
5847,0,0,1,0,0
5848,1,1,0,1,1
5849,0,1,1,1,1
5850,1,1,1,1,1
5851,0,0,0,0,0
5852,1,1,1,1,1
5853,0,1,0,1,1
5854,1,1,0,0,0
5855,1,1,1,1,1
5856,0,0,0,0,0
5857,1,1,1,1,1
5858,1,1,0,1,1
5859,0,0,0,0,0
5860,0,0,0,0,0
5861,0,0,0,0,0
5862,1,1,1,1,1
5863,0,0,0,0,0
5864,0,0,0,0,1
5865,0,0,0,1,0
5866,0,1,0,1,1
5867,0,1,1,0,1
5868,0,0,0,0,0
5869,0,1,0,1,0
5870,0,0,0,0,0
5871,1,1,1,1,1
5872,1,1,1,0,1
5873,1,0,0,1,0
5874,1,1,0,0,0
5875,1,1,1,1,1
5876,0,1,0,1,0
5877,1,1,1,1,0
5878,1,1,0,1,1
5879,0,0,0,0,0
5880,0,0,0,0,0
5881,1,1,0,1,1
5882,0,0,0,1,0
5883,0,0,1,1,1
5884,0,1,1,1,1
5885,1,1,1,1,1
5886,0,0,1,0,0
5887,0,0,0,0,0
5888,0,0,0,0,0
5889,0,0,0,0,0
5890,1,1,0,1,1
5891,1,1,1,0,0
5892,1,1,0,1,1
5893,1,1,1,1,1
5894,1,1,0,0,0
5895,1,1,0,1,0
5896,1,1,1,1,1
5897,1,1,0,1,1
5898,0,0,0,0,0
5899,1,1,0,1,1
5900,1,1,0,1,0
5901,1,1,1,1,1
5902,1,1,0,1,1
5903,0,0,0,0,0
5904,0,1,1,1,1
5905,1,1,1,1,1
5906,1,1,1,1,1
5907,1,1,0,0,0
5908,0,0,0,0,0
5909,1,1,0,1,1
5910,0,0,0,0,0
5911,0,0,0,1,1
5912,1,1,1,1,1
5913,1,1,0,1,1
5914,1,1,0,0,0
5915,0,0,0,0,0
5916,0,0,0,0,0
5917,1,1,1,1,1
5918,0,0,0,0,0
5919,0,1,0,1,0
5920,1,1,1,1,1
5921,1,1,0,1,0
5922,0,0,1,1,1
5923,1,1,1,1,1
5924,0,0,0,0,0
5925,0,0,0,0,0
5926,0,0,0,0,0
5927,0,0,0,0,0
5928,0,1,0,1,1
5929,1,1,1,1,1
5930,0,0,1,1,1
5931,1,1,1,1,1
5932,0,0,0,1,1
5933,0,0,0,0,0
5934,0,0,0,1,0
5935,1,1,0,1,1
5936,1,1,1,1,1
5937,0,0,0,0,0
5938,0,1,0,1,1
5939,0,0,0,0,0
5940,0,0,0,0,0
5941,1,1,0,0,0
5942,0,0,0,0,0
5943,0,1,1,1,1
5944,0,0,0,0,0
5945,0,0,0,0,0
5946,1,1,1,1,1
5947,0,1,0,0,0
5948,1,1,1,0,0
5949,0,0,0,0,0
5950,0,0,0,0,0
5951,0,0,0,0,0
5952,0,0,0,0,0
5953,1,1,1,1,1
5954,1,1,0,1,0
5955,1,1,1,1,1
5956,1,1,1,1,1
5957,0,0,0,1,1
5958,0,0,0,0,0
5959,1,1,1,1,1
5960,1,1,1,1,1
5961,0,1,1,1,1
5962,0,0,0,0,0
5963,0,0,0,0,0
5964,0,0,0,0,0
5965,1,1,1,1,1
5966,1,1,1,1,1
5967,0,0,1,1,1
5968,1,0,0,0,0
5969,1,1,1,1,1
5970,1,1,1,1,1
5971,0,1,1,1,1
5972,1,1,1,1,0
5973,1,0,0,0,0
5974,0,0,0,0,0
5975,1,1,1,1,1
5976,1,1,1,1,1
5977,0,0,0,0,0
5978,0,0,0,0,0
5979,0,1,0,1,0
5980,1,1,1,1,1
5981,0,0,0,1,1
5982,1,1,0,1,1
5983,0,0,0,0,0
5984,1,1,0,1,1
5985,1,1,1,1,1
5986,1,1,1,1,1
5987,1,1,0,0,0
5988,1,1,0,1,1
5989,1,1,0,1,0
5990,1,1,0,1,1
5991,0,0,0,1,0
5992,0,0,0,0,0
5993,0,1,1,1,1
5994,0,1,1,1,1
5995,1,1,1,1,1
5996,0,0,0,0,0
5997,1,1,1,1,1
5998,1,1,0,1,1
5999,1,1,1,1,1
6000,1,1,1,1,1
6001,0,1,0,1,1
6002,1,1,0,0,0
6003,1,0,0,0,0
6004,0,1,1,1,1
6005,0,0,0,0,0
6006,0,1,1,1,1
6007,1,1,1,1,1
6008,1,1,1,1,1
6009,1,1,1,1,1
6010,1,1,1,1,1
6011,0,1,0,1,1
6012,0,0,0,0,0
6013,0,0,0,0,0
6014,1,1,1,1,1
6015,1,1,1,1,1
6016,0,1,1,1,1
6017,0,0,0,0,0
6018,1,1,1,1,0
6019,0,0,0,0,0
6020,0,1,1,1,1
6021,0,0,0,0,0
6022,0,0,0,0,0
6023,1,1,1,1,1
6024,0,0,0,0,0
6025,0,0,0,0,0
6026,0,0,0,0,0
6027,0,0,0,1,1
6028,0,0,0,0,0
6029,1,1,0,1,1
6030,1,1,1,1,1
6031,1,1,1,1,1
6032,0,0,0,0,0
6033,1,1,1,1,1
6034,0,0,0,0,0
6035,1,1,0,0,0
6036,1,1,0,0,0
6037,0,0,0,0,0
6038,1,1,1,1,1
6039,0,0,0,1,1
6040,1,1,0,1,1
6041,0,0,0,0,0
6042,0,0,0,0,0
6043,0,1,0,1,0
6044,1,0,0,0,0
6045,0,0,1,1,0
6046,0,0,0,1,0
6047,1,1,0,1,1
6048,0,0,0,0,0
6049,0,0,0,0,0
6050,0,0,1,0,0
6051,0,0,1,1,1
6052,0,0,0,0,0
6053,0,0,0,0,0
6054,0,0,0,0,0
6055,1,1,1,1,1
6056,1,0,0,0,0
6057,1,1,0,0,1
6058,0,0,0,0,0
6059,0,1,1,1,1
6060,1,1,1,1,1
6061,0,1,1,1,1
6062,1,0,0,0,0
6063,0,0,1,1,1
6064,1,0,0,0,0
6065,0,0,0,0,0
6066,1,1,0,0,1
6067,1,1,1,1,1
6068,0,0,0,0,0
6069,1,1,1,1,1
6070,1,0,0,0,0
6071,0,1,1,1,1
6072,0,1,1,1,1
6073,0,0,0,0,0
6074,0,0,0,0,0
6075,1,1,1,1,1
6076,0,0,0,0,0
6077,1,1,0,0,0
6078,1,1,1,0,0
6079,0,1,1,1,1
6080,0,0,0,0,0
6081,1,1,1,1,1
6082,1,1,1,1,1
6083,0,0,0,0,0
6084,0,0,0,1,1
6085,0,1,1,0,0
6086,1,1,1,1,1
6087,0,1,0,1,0
6088,0,0,0,0,0
6089,0,0,1,0,0
6090,1,1,0,1,1
6091,1,1,1,1,1
6092,0,0,0,0,0
6093,1,1,0,1,1
6094,1,1,0,1,0
6095,0,1,1,1,1
6096,1,1,0,1,1
6097,1,1,1,1,1
6098,1,1,1,1,1
6099,1,1,1,1,1
6100,0,1,0,1,1
6101,1,1,1,1,1
6102,0,1,0,1,1
6103,1,1,1,1,1
6104,0,0,0,0,0
6105,0,0,0,0,0
6106,1,1,1,1,1
6107,1,0,0,0,0
6108,0,0,0,0,0
6109,0,0,1,0,0
6110,0,0,0,0,0
6111,0,0,0,1,0
6112,1,1,1,1,1
6113,1,1,0,0,0
6114,1,1,1,1,1
6115,0,0,0,0,0
6116,1,1,1,1,1
6117,1,1,1,1,1
6118,1,1,0,0,0
6119,1,1,0,0,0
6120,1,1,0,0,0
6121,1,0,0,0,0
6122,1,1,0,1,1
6123,0,0,0,0,0
6124,1,1,1,1,1
6125,1,1,0,1,1
6126,1,1,1,1,1
6127,0,0,0,0,0
6128,1,0,0,0,0
6129,1,1,1,1,1
6130,1,0,0,0,0
6131,1,1,1,1,1
6132,0,0,0,0,0
6133,1,1,1,1,1
6134,1,1,1,1,1
6135,0,0,0,0,0
6136,0,0,0,0,0
6137,0,0,0,0,0
6138,1,1,1,1,1
6139,1,1,0,1,1
6140,1,1,0,1,1
6141,0,0,0,0,0
6142,1,1,0,1,0
6143,1,1,1,1,1
6144,0,0,0,0,0
6145,1,1,1,1,1
6146,1,1,1,1,1
6147,1,1,1,1,1
6148,0,0,0,0,0
6149,1,1,0,1,0
6150,0,0,0,0,0
6151,1,1,0,1,1
6152,0,0,0,0,0
6153,0,0,0,0,0
6154,0,0,0,0,0
6155,1,1,0,0,0
6156,1,1,1,1,1
6157,1,1,0,1,1
6158,1,1,1,1,1
6159,1,1,1,1,1
6160,0,0,0,0,0
6161,0,0,0,0,0
6162,0,0,0,0,0
6163,0,0,1,1,0
6164,0,0,0,0,0
6165,0,0,0,0,0
6166,0,0,0,0,0
6167,0,1,1,1,1
6168,1,1,0,1,0
6169,1,1,1,1,1
6170,0,0,0,0,0
6171,0,0,0,0,0
6172,1,1,1,0,0
6173,1,1,0,1,1
6174,0,0,0,0,0
6175,0,0,0,0,0
6176,1,1,1,1,1
6177,0,0,0,0,0
6178,1,1,1,1,1
6179,0,0,0,0,0
6180,1,1,1,1,1
6181,1,1,1,1,1
6182,0,1,0,1,1
6183,0,0,0,0,0
6184,1,1,1,1,1
6185,1,1,0,1,0
6186,1,1,1,1,1
6187,1,1,0,1,0
6188,0,0,0,0,0
6189,1,1,1,1,1
6190,1,1,1,1,1
6191,0,1,0,1,1
6192,1,1,1,1,1
6193,0,0,0,0,0
6194,1,1,0,1,1
6195,0,0,0,0,0
6196,1,1,1,1,1
6197,1,1,1,1,1
6198,1,1,0,1,1
6199,0,0,0,0,0
6200,0,0,0,0,0
6201,1,1,1,1,1
6202,0,0,0,0,0
6203,0,0,0,0,0
6204,0,1,0,0,0
6205,1,1,1,1,1
6206,1,1,1,1,1
6207,0,0,1,1,1
6208,0,0,1,0,0
6209,1,1,1,1,1
6210,1,1,1,1,1
6211,0,0,0,0,0
6212,1,1,1,1,1
6213,0,0,0,0,0
6214,0,1,1,1,1
6215,0,0,0,0,0
6216,1,1,1,1,1
6217,1,1,0,0,0
6218,0,0,0,0,0
6219,1,1,1,1,1
6220,1,1,1,1,1
6221,1,1,0,1,1
6222,0,0,0,0,0
6223,1,1,1,1,1
6224,0,0,0,0,0
6225,0,0,0,0,0
6226,0,0,0,0,0
6227,1,1,1,1,1
6228,0,0,0,0,0
6229,0,0,0,0,0
6230,1,1,1,1,1
6231,1,1,0,0,0
6232,1,1,1,1,1
6233,0,0,0,0,0
6234,1,1,0,1,0
6235,0,0,1,0,0
6236,1,1,0,1,1
6237,1,1,1,1,1
6238,0,0,0,0,0
6239,1,1,0,1,1
6240,1,1,0,1,1
6241,0,0,0,0,0
6242,0,0,0,0,0
6243,0,0,0,0,0
6244,0,0,0,1,1
6245,1,1,0,1,1
6246,0,0,0,0,0
6247,1,1,1,1,1
6248,1,1,0,1,1
6249,1,1,1,1,1
6250,0,0,0,0,0
6251,0,0,1,0,1
6252,1,1,0,1,1
6253,0,0,0,0,0
6254,1,1,0,1,1
6255,1,1,1,1,1
6256,1,1,0,1,1
6257,1,1,0,1,1
6258,0,0,0,1,0
6259,1,1,1,1,1
6260,1,1,1,1,1
6261,1,1,1,0,0
6262,1,1,1,1,1
6263,1,1,1,1,1
6264,0,0,0,1,1
6265,1,1,0,1,1
6266,1,1,1,1,0
6267,1,1,1,0,0
6268,1,1,1,1,1
6269,1,1,1,0,0
6270,0,0,0,0,0
6271,0,0,0,0,0
6272,1,1,0,1,1
6273,1,1,0,1,1
6274,0,0,1,1,1
6275,0,1,1,1,1
6276,0,0,1,0,1
6277,0,0,0,0,0
6278,0,0,0,1,1
6279,0,1,0,1,0
6280,0,1,1,1,0
6281,0,0,1,1,1
6282,0,1,0,1,1
6283,1,1,0,1,1
6284,0,0,0,1,0
6285,1,1,0,0,0
6286,0,1,0,1,1
6287,0,0,0,0,0
6288,1,0,0,0,0
6289,0,1,1,1,1
6290,0,0,1,0,1
6291,1,1,0,1,0
6292,0,0,0,0,0
6293,1,1,1,1,1
6294,1,1,1,1,1
6295,1,1,1,1,1
6296,1,0,0,0,0
6297,1,1,1,1,1
6298,1,1,1,1,1
6299,1,1,1,1,1
6300,0,1,1,1,1
6301,0,0,0,0,0
6302,0,0,1,0,0
6303,0,0,1,1,1
6304,0,0,0,0,0
6305,1,1,0,1,1
6306,0,0,0,0,0
6307,1,0,0,0,0
6308,0,0,0,0,0
6309,1,1,1,1,1
6310,0,0,0,1,0
6311,1,1,1,1,1
6312,0,0,1,1,1
6313,0,1,1,1,1
6314,1,0,0,0,0
6315,0,0,0,0,0
6316,0,1,1,1,1
6317,0,1,0,1,1
6318,1,1,1,1,1
6319,0,1,1,0,1
6320,1,1,0,0,1
6321,0,0,0,0,0
6322,1,0,0,0,0
6323,0,0,1,1,1
6324,1,1,1,1,1
6325,1,1,1,1,1
6326,1,1,1,1,1
6327,1,1,1,1,1
6328,1,1,1,1,1
6329,1,1,1,1,1
6330,0,0,0,0,0
6331,1,1,1,1,1
6332,0,0,0,0,0
6333,1,1,0,1,0
6334,0,0,0,0,0
6335,0,1,0,1,0
6336,1,1,1,1,1
6337,1,1,0,1,1
6338,0,0,1,0,1
6339,0,1,1,1,1
6340,1,1,0,1,1
6341,0,0,0,0,0
6342,0,0,0,0,0
6343,1,1,1,1,1
6344,0,0,0,0,0
6345,0,0,0,0,0
6346,1,1,1,1,1
6347,0,0,0,0,0
6348,1,1,1,1,0
6349,1,1,1,1,1
6350,0,0,0,0,0
6351,0,1,1,1,1
6352,0,0,0,0,0
6353,1,1,1,1,1
6354,1,1,1,1,1
6355,0,1,0,1,0
6356,0,0,0,0,0
6357,1,1,0,1,1
6358,1,1,0,1,0
6359,0,0,0,0,0
6360,1,1,1,1,1
6361,0,0,0,0,0
6362,0,0,0,0,0
6363,0,1,1,1,1
6364,0,0,0,0,0
6365,0,1,1,1,1
6366,0,0,1,0,0
6367,1,1,1,1,1
6368,1,1,0,1,1
6369,1,1,1,1,1
6370,0,0,0,0,0
6371,1,1,1,1,1
6372,0,0,0,0,0
6373,0,0,0,0,0
6374,0,0,0,0,0
6375,1,1,1,1,1
6376,0,0,0,0,0
6377,1,1,0,1,0
6378,1,1,0,0,0
6379,1,1,1,1,1
6380,1,0,0,0,0
6381,0,0,0,0,0
6382,1,1,1,1,1
6383,1,1,1,1,1
6384,1,1,0,1,1
6385,0,0,0,1,1
6386,0,0,1,0,0
6387,1,0,0,0,0
6388,1,1,0,1,1
6389,0,0,0,0,0
6390,0,1,0,1,1
6391,1,1,0,1,1
6392,1,1,1,1,1
6393,0,1,1,1,1
6394,1,1,1,1,1
6395,1,1,1,1,1
6396,1,1,0,0,0
6397,0,0,0,0,1
6398,0,0,0,0,0
6399,1,1,1,1,1
6400,0,0,0,0,0
6401,0,0,0,0,0
6402,0,0,0,0,0
6403,0,0,0,0,0
6404,0,0,0,0,1
6405,1,0,0,0,0
6406,1,0,0,0,0
6407,1,1,0,1,0
6408,0,0,0,0,0
6409,0,1,0,1,0
6410,1,1,0,1,0
6411,1,1,1,1,1
6412,0,0,0,1,0
6413,0,0,1,1,1
6414,0,1,0,1,1
6415,1,1,0,1,1
6416,0,0,0,0,0
6417,1,1,1,1,1
6418,1,1,1,1,1
6419,1,1,1,1,1
6420,1,0,0,0,0
6421,0,0,0,0,0
6422,0,0,1,1,1
6423,0,1,0,1,1
6424,0,0,0,1,0
6425,1,1,1,1,1
6426,1,1,1,1,1
6427,1,1,0,0,0
6428,0,0,0,0,0
6429,1,1,0,1,1
6430,0,0,0,0,0
6431,0,0,0,0,0
6432,1,1,1,1,1
6433,1,1,0,1,1
6434,1,1,1,1,1
6435,1,1,1,1,1
6436,1,1,1,1,1
6437,1,1,0,1,1
6438,0,1,0,1,1
6439,1,0,0,0,0
6440,0,0,0,0,0
6441,1,1,1,1,1
6442,0,0,0,0,0
6443,0,0,1,0,0
6444,0,0,0,0,0
6445,0,0,0,0,0
6446,0,1,0,1,1
6447,1,1,0,1,1
6448,1,1,1,1,1
6449,0,0,0,1,1
6450,0,0,0,0,0
6451,1,1,0,0,0
6452,1,1,1,1,1
6453,1,1,1,1,1
6454,1,1,1,1,1
6455,0,0,0,0,1
6456,1,1,0,0,0
6457,1,0,0,0,0
6458,0,0,0,0,0
6459,1,1,1,1,1
6460,1,1,1,1,1
6461,0,1,0,1,1
6462,0,0,1,1,0
6463,1,0,0,0,0
6464,1,1,1,1,1
6465,0,0,0,0,0
6466,1,1,1,1,1
6467,0,0,0,0,0
6468,1,1,1,1,1
6469,0,0,0,0,0
6470,0,0,0,0,0
6471,1,1,0,1,0
6472,1,0,0,1,0
6473,0,0,0,0,0
6474,0,0,0,0,0
6475,0,0,0,0,0
6476,1,1,1,1,1
6477,1,1,0,1,1
6478,0,0,0,0,0
6479,0,0,0,0,0
6480,0,0,0,0,0
6481,0,0,0,0,0
6482,0,0,0,1,1
6483,0,1,1,1,1
6484,1,1,0,0,0
6485,0,1,1,1,1
6486,1,1,1,1,1
6487,1,1,1,1,1
6488,1,1,0,1,1
6489,0,0,0,0,0
6490,0,0,0,1,0
6491,1,1,0,1,1
6492,1,0,0,0,0
6493,0,0,0,0,0
6494,0,0,0,0,0
6495,0,0,0,0,0
6496,0,0,0,0,0
6497,1,1,0,0,0
6498,1,1,1,1,1
6499,1,1,0,1,1
6500,1,1,1,1,1
6501,0,0,0,1,1
6502,0,0,0,0,0
6503,0,0,0,0,0
6504,0,0,0,0,0
6505,0,0,0,0,0
6506,0,0,0,0,0
6507,1,0,0,0,0
6508,1,1,0,1,1
6509,0,0,0,0,0
6510,1,0,0,0,0
6511,0,1,0,1,0
6512,1,1,0,0,0
6513,0,0,0,0,0
6514,0,0,0,0,0
6515,1,1,0,0,0
6516,1,1,1,1,1
6517,1,1,1,1,1
6518,0,0,1,1,1
6519,0,0,0,0,0
6520,0,0,0,0,0
6521,0,0,0,0,0
6522,0,1,0,1,1
6523,0,0,0,0,0
6524,1,1,1,1,1
6525,0,0,0,0,0
6526,1,1,1,1,1
6527,1,1,0,1,0
6528,1,1,1,1,1
6529,0,1,1,1,1
6530,0,0,0,0,0
6531,1,1,0,1,0
6532,0,1,0,1,1
6533,0,0,0,0,0
6534,1,1,1,1,1
6535,1,1,1,1,1
6536,0,0,1,1,1
6537,0,1,0,1,0
6538,1,1,1,1,1
6539,1,1,1,1,1
6540,0,0,0,0,0
6541,0,0,1,0,0
6542,0,0,0,0,0
6543,0,0,0,0,0
6544,1,1,1,1,1
6545,1,1,1,1,1
6546,0,0,0,0,0
6547,1,1,1,1,1
6548,1,1,1,1,1
6549,1,1,1,1,1
6550,0,0,0,0,0
6551,0,0,0,0,0
6552,1,1,1,1,1
6553,1,0,0,0,0
6554,1,1,1,1,1
6555,0,1,1,1,1
6556,0,0,0,0,0
6557,0,0,0,0,0
6558,1,1,0,1,1
6559,0,0,0,0,0
6560,1,1,1,1,1
6561,1,1,1,1,1
6562,1,1,1,1,1
6563,0,0,0,1,1
6564,0,0,0,1,0
6565,0,0,0,0,0
6566,0,0,0,0,0
6567,1,1,0,1,1
6568,1,1,1,1,1
6569,1,1,1,1,1
6570,1,1,0,1,1
6571,1,1,1,1,1
6572,1,1,0,1,1
6573,1,1,1,1,1
6574,1,1,1,1,1
6575,1,1,1,1,1
6576,1,1,0,1,1
6577,1,0,0,0,0
6578,1,1,1,1,1
6579,1,1,1,1,1
6580,1,0,0,0,0
6581,1,1,0,1,1
6582,0,0,0,1,0
6583,1,1,1,1,1
6584,0,0,0,0,0
6585,0,0,1,0,0
6586,0,0,0,0,0
6587,0,1,1,1,1
6588,0,0,0,0,0
6589,1,1,1,1,1
6590,0,0,0,0,0
6591,0,0,0,0,0
6592,1,1,1,1,1
6593,1,1,0,1,1
6594,0,1,0,1,1
6595,0,0,0,0,0
6596,1,1,1,1,1
6597,0,0,0,0,0
6598,0,0,0,0,0
6599,0,0,0,1,1
6600,0,0,0,0,0
6601,0,0,0,1,1
6602,0,0,0,0,0
6603,1,1,1,1,1
6604,0,0,0,0,0
6605,1,1,1,1,1
6606,1,1,0,1,1
6607,1,1,1,1,1
6608,0,0,0,0,0
6609,1,1,0,1,1
6610,0,1,0,1,0
6611,0,1,0,1,1
6612,0,0,0,1,1
6613,0,0,0,0,0
6614,1,1,0,1,1
6615,0,0,0,0,0
6616,1,1,1,1,1
6617,1,1,1,1,1
6618,1,1,1,1,1
6619,1,1,0,1,0
6620,1,1,1,1,1
6621,1,0,0,0,0
6622,1,1,1,1,1
6623,0,0,0,0,0
6624,1,0,0,0,0
6625,1,1,0,1,1
6626,0,0,0,0,0
6627,1,1,0,1,1
6628,0,0,0,0,0
6629,0,0,0,0,0
6630,1,1,1,1,1
6631,0,0,0,0,0
6632,0,0,0,0,0
6633,1,0,0,0,0
6634,0,0,0,0,0
6635,0,0,0,0,0
6636,0,0,0,0,0
6637,1,1,1,1,1
6638,1,1,1,1,1
6639,0,0,0,0,0
6640,0,1,1,1,1
6641,0,0,0,0,0
6642,1,1,1,1,1
6643,0,1,0,1,1
6644,1,1,0,1,1
6645,1,1,0,1,1
6646,1,1,1,1,1
6647,1,0,0,0,0
6648,1,0,0,0,0
6649,0,0,0,0,0
6650,0,1,0,0,0
6651,1,1,1,1,1
6652,1,1,1,1,1
6653,0,0,1,0,0
6654,1,1,1,1,1
6655,1,1,1,1,1
6656,1,1,0,1,1
6657,0,0,0,0,0
6658,1,1,1,1,1
6659,0,0,0,0,0
6660,0,0,1,1,1
6661,0,0,0,0,0
6662,1,1,0,1,1
6663,1,1,1,1,1
6664,0,1,1,1,1
6665,0,0,0,0,0
6666,1,0,0,1,0
6667,0,0,1,0,0
6668,1,1,1,1,1
6669,0,0,0,1,0
6670,0,0,0,1,1
6671,0,0,0,0,0
6672,1,1,0,0,0
6673,0,0,0,0,0
6674,0,0,0,0,0
